Title,URL,Image Filename,Description,Authors,Publication Date,Article Type,Abstract
Recent reversal in loss of global terrestrial biomass,https://www.nature.com/articles/nclimate2581,nature_articles/images_2015/Recent reversal in loss of global terrestrial biomass.jpg,"Vegetation change is a key component of the carbon cycle, but quantifying these changes is challenging. Research using passive microwave observations now provides global estimates for forest and non-forest biomass trends over the past two decades.","Yi Y. Liu, Albert I. J. M. van Dijk, Guojie Wang",No publication date,Letter,"Vegetation change plays a critical role in the Earth’s carbon (C) budget and its associated radiative forcing in response to anthropogenic and natural climate change1,2,3,4. Existing global estimates of aboveground biomass carbon (ABC) based on field survey data provide brief snapshots that are mainly limited to forest ecosystems5,6,7,8. Here we use an entirely new remote sensing approach to derive global ABC estimates for both forest and non-forest biomes during the past two decades from satellite passive microwave observations. We estimate a global average ABC of 362 PgC over the period 1998–2002, of which 65% is in forests and 17% in savannahs. Over the period 1993–2012, an estimated −0.07 PgC yr−1ABC was lost globally, mostly resulting from the loss of tropical forests (−0.26 PgC yr−1) and net gains in mixed forests over boreal and temperate regions (+0.13 PgC yr−1) and tropical savannahs and shrublands (+0.05 PgC yr−1). Interannual ABC patterns are greatly influenced by the strong response of water-limited ecosystems to rainfall variability, particularly savannahs. From 2003 onwards, forest in Russia and China expanded and tropical deforestation declined. Increased ABC associated with wetter conditions in the savannahs of northern Australia and southern Africa reversed global ABC loss, leading to an overall gain, consistent with trends in the global carbon sink reported in recent studies1,3,9."
Mineral protection of soil carbon counteracted by root exudates,https://www.nature.com/articles/nclimate2580,No image,Climate change enhances root exudation of organic compounds into soils and can lead to loss of soil carbon. Research now shows that oxalic acid (a common exudate) releases organic compounds from protective mineral associations.,"Marco Keiluweit, Jeremy J. Bougoure, Markus Kleber",No publication date,Article,
Dominant frames in legacy and social media coverage of the IPCC Fifth Assessment Report,https://www.nature.com/articles/nclimate2535,nature_articles/images_2015/Dominant frames in legacy and social media coverage of the IPCC Fifth Assessment Report.jpg,"The media uses specific language to report scientific knowledge to various audiences. A study focused on broadcast, newspapers and twitter reporting of the IPCC Fifth Assessment Report shows that coverage and framing of the Report was influenced by its sequential three-part structure and by the availability of accessible narratives and visuals.","Saffron O’Neill, Hywel T. P. Williams, Maxwell Boykoff",No publication date,Article,
Exceptional twentieth-century slowdown in Atlantic Ocean overturning circulation,https://www.nature.com/articles/nclimate2554,nature_articles/images_2015/Exceptional twentieth-century slowdown in Atlantic Ocean overturning circulation.jpg,"Cooling has been observed over the past century in the northern Atlantic, and this study presents multiple lines of evidence that suggest it may be a result of a reduction in the Atlantic meridional overturning circulation. The decrease in this circulation, particularly after 1970, seems to be unprecedented in the past millennium and melt from the Greenland Ice Sheet may be a contributing factor.","Stefan Rahmstorf, Jason E. Box, Erik J. Schaffernicht",No publication date,Article,
Rapidly falling costs of battery packs for electric vehicles,https://www.nature.com/articles/nclimate2564,nature_articles/images_2015/Rapidly falling costs of battery packs for electric vehicles.jpg,"A systematic analysis reveals a steep decline in the costs of battery packs for electric vehicles, with market-leading manufacturers setting the pace.","Björn Nykvist, Måns Nilsson",No publication date,Letter,"To properly evaluate the prospects for commercially competitive battery electric vehicles (BEV) one must have accurate information on current and predicted cost of battery packs. The literature reveals that costs are coming down, but with large uncertainties on past, current and future costs of the dominating Li-ion technology1,2,3. This paper presents an original systematic review, analysing over 80 different estimates reported 2007–2014 to systematically trace the costs of Li-ion battery packs for BEV manufacturers. We show that industry-wide cost estimates declined by approximately 14% annually between 2007 and 2014, from above US$1,000 per kWh to around US$410 per kWh, and that the cost of battery packs used by market-leading BEV manufacturers are even lower, at US$300 per kWh, and has declined by 8% annually. Learning rate, the cost reduction following a cumulative doubling of production, is found to be between 6 and 9%, in line with earlier studies on vehicle battery technology2. We reveal that the costs of Li-ion battery packs continue to decline and that the costs among market leaders are much lower than previously reported. This has significant implications for the assumptions used when modelling future energy and transport systems and permits an optimistic outlook for BEVs contributing to low-carbon transport."
Stochastic integrated assessment of climate tipping points indicates the need for strict climate policy,https://www.nature.com/articles/nclimate2570,nature_articles/images_2015/Stochastic integrated assessment of climate tipping points indicates the need for strict climate policy.jpg,"Analysis of the uncertainty associated with the timing of climate tipping points suggests that carbon taxes need to be increased by a minimum of 50%. If considering a rapid, high-impact tipping event, these taxes should be more than 200% higher. This implies that the discount rate to delay stochastic tipping points is much lower than that for deterministic climate damages.","Thomas S. Lontzek, Yongyang Cai, Timothy M. Lenton",No publication date,Letter,"Perhaps the most ‘dangerous’ aspect of future climate change is the possibility that human activities will push parts of the climate system past tipping points, leading to irreversible impacts1. The likelihood of such large-scale singular events2is expected to increase with global warming1,2,3, but is fundamentally uncertain4. A key question is how should the uncertainty surrounding tipping events1,5affect climate policy? We address this using a stochastic integrated assessment model6, based on the widely used deterministic DICE model7. The temperature-dependent likelihood of tipping is calibrated using expert opinions3, which we find to be internally consistent. The irreversible impacts of tipping events are assumed to accumulate steadily over time (rather than instantaneously8,9,10,11), consistent with scientific understanding1,5. Even with conservative assumptions about the rate and impacts of a stochastic tipping event, today’s optimal carbon tax is increased by∼50%. For a plausibly rapid, high-impact tipping event, today’s optimal carbon tax is increased by >200%. The additional carbon tax to delay climate tipping grows at only about half the rate of the baseline carbon tax. This implies that the effective discount rate for the costs of stochastic climate tipping is much lower than the discount rate7,12,13for deterministic climate damages. Our results support recent suggestions that the costs of carbon emission used to inform policy12,13are being underestimated14,15,16, and that uncertain future climate damages should be discounted at a low rate17,18,19,20."
Positive but variable sensitivity of August surface ozone to large-scale warming in the southeast United States,https://www.nature.com/articles/nclimate2567,nature_articles/images_2015/Positive but variable sensitivity of August surface ozone to large-scale warming in the southeast United States.jpg,"The sensitivity of surface ozone, a major pollutant, to climate warming is shown to be positive but variable over the southeast United States.","Tzung-May Fu, Yiqi Zheng, Robert M. Yantosca",No publication date,Letter,"Surface ozone, a major air pollutant toxic to humans and damaging to ecosystems1,2, is produced by the oxidation of volatile organic compounds in the presence of nitrogen oxides (NOx= NO + NO2) and sunlight. Climate warming may affect future surface ozone levels3,4,5,6even in the absence of anthropogenic emission changes, but the direction of ozone change due to climate warming remains uncertain over the southeast US and other polluted forested areas3,4,5,6,7,8,9,10. Here we use observations and simulations to diagnose the sensitivity of August surface ozone to large-scale temperature variations in the southeast US during 1988–2011. We show that the enhanced biogenic emissions and the accelerated photochemical reaction rates associated with warmer temperatures both act to increase surface ozone. However, the sensitivity of surface ozone to large-scale warming is highly variable on interannual and interdecadal timescales owing to variation in regional ozone advection. Our results have important implications for the prediction and management of future ozone air quality."
Efficient use of land to meet sustainable energy needs,https://www.nature.com/articles/nclimate2556,nature_articles/images_2015/Efficient use of land to meet sustainable energy needs.jpg,An analysis shows that generation of solar power within the existing built environment could easily meet California’s current energy demand.,"Rebecca R. Hernandez, Madison K. Hoffacker, Christopher B. Field",No publication date,Letter,"The deployment of renewable energy systems, such as solar energy, to achieve universal access to electricity, heat and transportation, and to mitigate climate change is arguably the most exigent challenge facing humans today1,2,3,4. However, the goal of rapidly developing solar energy systems is complicated by land and environmental constraints, increasing uncertainty about the future of the global energy landscape5,6,7. Here, we test the hypothesis that land, energy and environmental compatibility can be achieved with small- and utility-scale solar energy within existing developed areas in the state of California (USA), a global solar energy hotspot. We found that the quantity of accessible energy potentially produced from photovoltaic (PV) and concentrating solar power (CSP) within the built environment (‘compatible’) exceeds current statewide demand. We identify additional sites beyond the built environment (‘potentially compatible’) that further augment this potential. Areas for small- and utility-scale solar energy development within the built environment comprise 11,000–15,000 and 6,000 TWh yr−1of PV and CSP generation-based potential, respectively, and could meet the state of California’s energy consumptive demand three to five times over. Solar energy within the built environment may be an overlooked opportunity for meeting sustainable energy needs in places with land and environmental constraints."
Consistent evidence of increasing Antarctic accumulation with warming,https://www.nature.com/articles/nclimate2574,nature_articles/images_2015/Consistent evidence of increasing Antarctic accumulation with warming.jpg,"As the atmosphere warms it can hold more water so precipitation is expected to increase. This study uses palaeoclimate data and modelling results to investigate what this means for Antarctic mass balance and sea-level rise, as more snowfall will increase the water stored as ice on the continent.","Katja Frieler, Peter U. Clark, Anders Levermann",No publication date,Letter,"Projections of changes in Antarctic Ice Sheet (AIS) surface mass balance indicate a negative contribution to sea level because of the expected increase in precipitation due to the higher moisture holding capacity of warmer air1. Observations over the past decades, however, are unable to constrain the relation between temperature and accumulation changes because both are dominated by strong natural variability2,3,4,5. Here we derive a consistent continental-scale increase in accumulation of approximately 5 ± 1% K−1, through the assessment of ice-core data (spanning the large temperature change during the last deglaciation, 21,000 to 10,000 years ago), in combination with palaeo-simulations, future projections by 35 general circulation models (GCMs), and one high-resolution future simulation. The ice-core data and modelling results for the last deglaciation agree, showing uniform local sensitivities of∼6% K−1. The palaeo-simulation allows for a continental-scale aggregation of accumulation changes reaching 4.3% K−1. Despite the different timescales, these sensitivities agree with the multi-model mean of 6.1 ± 2.6% K−1(GCM projections) and the continental-scale sensitivity of 4.9% K−1(high-resolution future simulation). Because some of the mass gain of the AIS is offset by dynamical losses induced by accumulation6,7, we provide a response function allowing projections of sea-level fall in terms of continental-scale accumulation changes that compete with surface melting and dynamical losses induced by other mechanisms6,8,9."
High carbon and biodiversity costs from converting Africa’s wet savannahs to cropland,https://www.nature.com/articles/nclimate2584,nature_articles/images_2015/High carbon and biodiversity costs from converting Africa_s wet savannahs to cropland.jpg,Africa’s savannahs and shrublands have been assumed to provide a large area for the expansion of cropland with relatively little damage to the environment. Research now shows that conversion would be likely to have high carbon and biodiversity costs.,"Timothy D. Searchinger, Lyndon Estes, Mario Herrero",No publication date,Article,
Effects of long-term variability on projections of twenty-first century dynamic sea level,https://www.nature.com/articles/nclimate2569,nature_articles/images_2015/Effects of long-term variability on projections of twenty-first century dynamic sea level.jpg,How regional sea level will change in response to ocean dynamics is investigated by altering initial atmosphere and ocean conditions in model projections. Internal variability in the ocean is found to cause large differences in projected changes.,"Mohammad H. Bordbar, Thomas Martin, Wonsun Park",No publication date,Letter,"Sea-level rise1is one of the most pressing aspects of anthropogenic global warming with far-reaching consequences for coastal societies. However, sea-level rise did2,3,4,5,6,7and will strongly vary from coast to coast8,9,10. Here we investigate the long-term internal variability effects on centennial projections of dynamic sea level (DSL), the local departure from the globally averaged sea level. A large ensemble of global warming integrations has been conducted with a climate model, where each realization was forced by identical CO2increase but started from different atmospheric and oceanic initial conditions. In large parts of the mid- and high latitudes, the ensemble spread of the projected centennial DSL trends is of the same order of magnitude as the globally averaged steric sea-level rise, suggesting that internal variability cannot be ignored when assessing twenty-first-century DSL trends. The ensemble spread is considerably reduced in the mid- to high latitudes when only the atmospheric initial conditions differ while keeping the oceanic initial state identical; indicating that centennial DSL projections are strongly dependent on ocean initial conditions."
Near-term acceleration in the rate of temperature change,https://www.nature.com/articles/nclimate2552,nature_articles/images_2015/Near-term acceleration in the rate of temperature change.jpg,"Knowledge of the near-term rate of change is needed for adaptation. The rate at which climate change is occurring, over 40-year periods, is found to be unprecedented in the past 1,000 years. Regionally, Europe, North America and the Arctic are above the global average.","Steven J. Smith, James Edmonds, Katherine Calvin",No publication date,Letter,"Anthropogenically driven climate changes, which are expected to impact human and natural systems, are often expressed in terms of global-mean temperature1. The rate of climate change over multi-decadal scales is also important, with faster rates of change resulting in less time for human and natural systems to adapt2. We find that present trends in greenhouse-gas and aerosol emissions are now moving the Earth system into a regime in terms of multi-decadal rates of change that are unprecedented for at least the past 1,000 years. The rate of global-mean temperature increase in the CMIP5 (ref.3) archive over 40-year periods increases to 0.25 ± 0.05 °C (1σ) per decade by 2020, an average greater than peak rates of change during the previous one to two millennia. Regional rates of change in Europe, North America and the Arctic are higher than the global average. Research on the impacts of such near-term rates of change is urgently needed."
Decoupling of nitrogen and phosphorus in terrestrial plants associated with global changes,https://www.nature.com/articles/nclimate2549,nature_articles/images_2015/Decoupling of nitrogen and phosphorus in terrestrial plants associated with global changes.jpg,"Living plants maintain a balance of multiple chemical elements for optimal growth and reproduction. A meta-analysis now shows that terrestrial plant N:P ratios decrease with increased atmospheric CO2, rainfall, and P fertilization, but increase with warming, drought, and N fertilization.","Z. Y. Yuan, Han Y. H. Chen",No publication date,Letter,"Living organisms maintain a balance of chemical elements for optimal growth and reproduction, which plays an important role in global biogeochemical cycles1,2,3,4,5. Human domination of Earth’s ecosystems has led to drastic global changes6,7,8, but it is unclear how these affect the stoichiometric coupling of nutrients in terrestrial plants, the most important food source on Earth. Here we use meta-analyses of 1,418 published studies to show that the ratio of terrestrial plant nitrogen (N) to phosphorus (P) decreases with elevated concentrations of CO2, increasing rainfall, and P fertilization, but increases with warming, drought, and N fertilization. Our analyses also reveal that multiple global change treatments generally result in overall additive effects of single-factor treatments and that the responses of plant nutrients and their stoichiometry are similar in direction, but often greater in controlled than in natural environments. Our results suggest a decoupling of the P biogeochemical cycle from N in terrestrial plants under global changes6,7,8, which in turn may diminish the provision of ecosystem services1,5,9."
Improved representation of investment decisions in assessments of CO2 mitigation,https://www.nature.com/articles/nclimate2553,nature_articles/images_2015/Improved representation of investment decisions in assessments of CO2 mitigation.jpg,"Assessments of emissions mitigation patterns have largely ignored differences in investment risk across technologies and regions. With a model accounting for such differences in the electricity generation sector, research now finds that mitigation costs are higher than with no risk variation, and highlights the importance of institutional reforms to lower investment risks.","Gokul C. Iyer, Leon E. Clarke, David G. Victor",No publication date,Letter,"Assessments of emissions mitigation patterns have largely ignored the huge variation in real-world factors—in particular, institutions—that affect where, how and at what costs firms deploy capital1,2,3,4,5. We investigate one such factor—how national institutions affect investment risks and thus the cost of financing6,7,8. We use an integrated assessment model (IAM; ref.9) to represent the variation in investment risks across technologies and regions in the electricity generation sector—a pivotally important sector in most assessments of climate change mitigation10—and compute the impact on the magnitude and distribution of mitigation costs. This modified representation of investment risks has two major effects. First, achieving an emissions mitigation goal is more expensive than it would be in a world with uniform investment risks. Second, industrialized countries mitigate more, and developing countries mitigate less. Here, we introduce a new front in the research on how real-world factors influence climate mitigation. We also suggest that institutional reforms aimed at lowering investment risks could be an important element of cost-effective climate mitigation strategies."
National greenhouse-gas accounting for effective climate policy on international trade,https://www.nature.com/articles/nclimate2555,nature_articles/images_2015/National greenhouse-gas accounting for effective climate policy on international trade.jpg,A consumption-based carbon accounting method that takes into account how national policy changes affect emissions redraws the global emissions map.,"Astrid Kander, Magnus Jiborn, Thomas O. Wiedmann",No publication date,Letter,"National greenhouse-gas accounting should reflect how countries’ policies and behaviours affect global emissions. Actions that contribute to reduced global emissions should be credited, and actions that increase them should be penalized. This is essential if accounting is to serve as accurate guidance for climate policy. Yet this principle is not satisfied by the two most common accounting methods. Production-based accounting used under the Kyoto Protocol does not account for carbon leakage—the phenomenon of countries reducing their domestic emissions by shifting carbon-intensive production abroad1. Consumption-based accounting2,3(also called carbon footprinting) does not credit countries for cleaning up their export industries, and it also punishes some types of trade that could contribute to more carbon efficient production worldwide. We propose an improvement to consumption-based carbon accounting that takes technology differences in export sectors into account and thereby tends to more correctly reflect how national policy changes affect total global emissions. We also present empirical results showing how this new measure redraws the global emissions map."
Three decades of multi-dimensional change in global leaf phenology,https://www.nature.com/articles/nclimate2533,nature_articles/images_2015/Three decades of multi-dimensional change in global leaf phenology.jpg,"Our knowledge of long-term changes in vegetation activity is incomplete, hindering understanding of Earth system dynamics. A comprehensive global assessment of vegetation phenology now shows that vegetation activity changed severely on 54% of the global land surface between 1981 and 2012.","Robert Buitenwerf, Laura Rose, Steven I. Higgins",No publication date,Letter,"Changes in the phenology of vegetation activity may accelerate or dampen rates of climate change by altering energy exchanges between the land surface and the atmosphere1,2and can threaten species with synchronized life cycles3,4,5. Current knowledge of long-term changes in vegetation activity is regional6,7,8, or restricted to highly integrated measures of change such as net primary productivity9,10,11,12,13, which mask details that are relevant for Earth system dynamics. Such details can be revealed by measuring changes in the phenology of vegetation activity. Here we undertake a comprehensive global assessment of changes in vegetation phenology. We show that the phenology of vegetation activity changed severely (by more than 2 standard deviations in one or more dimensions of phenological change) on 54% of the global land surface between 1981 and 2012. Our analysis confirms previously detected changes in the boreal and northern temperate regions6,7,8. The adverse consequences of these northern phenological shifts for land-surface–climate feedbacks1, ecosystems4and species3are well known. Our study reveals equally severe phenological changes in the southern hemisphere, where consequences for the energy budget and the likelihood of phenological mismatches are unknown. Our analysis provides a sensitive and direct measurement of ecosystem functioning, making it useful both for monitoring change and for testing the reliability of early warning signals of change14."
Optimal stomatal behaviour around the world,https://www.nature.com/articles/nclimate2550,nature_articles/images_2015/Optimal stomatal behaviour around the world.jpg,"Stomatal conductance is a land-surface attribute that links the water and carbon cycles. Analysis of a global database covering a wide range of plant functional types and biomes now provides a framework for predicting the behaviour of stomatal conductance that can be applied to model ecosystem productivity, energy balance and ecohydrological processes in a changing climate.","Yan-Shih Lin, Belinda E. Medlyn, Lisa Wingate",No publication date,Letter,"Stomatal conductance (gs) is a key land-surface attribute as it links transpiration, the dominant component of global land evapotranspiration, and photosynthesis, the driving force of the global carbon cycle. Despite the pivotal role ofgsin predictions of global water and carbon cycle changes, a global-scale database and an associated globally applicable model ofgsthat allow predictions of stomatal behaviour are lacking. Here, we present a database of globally distributedgsobtained in the field for a wide range of plant functional types (PFTs) and biomes. We find that stomatal behaviour differs among PFTs according to their marginal carbon cost of water use, as predicted by the theory underpinning the optimal stomatal model1and the leaf and wood economics spectrum2,3. We also demonstrate a global relationship with climate. These findings provide a robust theoretical framework for understanding and predicting the behaviour ofgsacross biomes and across PFTs that can be applied to regional, continental and global-scale modelling of ecosystem productivity, energy balance and ecohydrological processes in a future changing climate."
Quantifying the likelihood of a continued hiatus in global warming,https://www.nature.com/articles/nclimate2531,nature_articles/images_2015/Quantifying the likelihood of a continued hiatus in global warming.jpg,"The probability of a hiatus in global warming is calculated, with a 10-year event having a probability of ∼10%, but a 20-year event less than 1%. The current 15-year event is found to have up to 25% chance of continuing for another 5 years.","C. D. Roberts, M. D. Palmer, M. Collins",No publication date,Letter,"Since the end of the twentieth century, global mean surface temperature has not risen as rapidly as predicted by global climate models1,2,3(GCMs). This discrepancy has become known as the global warming ‘hiatus’ and a variety of mechanisms1,4,5,6,7,8,9,10,11,12,13,14,15,16,17have been proposed to explain the observed slowdown in warming. Focusing on internally generated variability, we use pre-industrial control simulations from an observationally constrained ensemble of GCMs and a statistical approach to evaluate the expected frequency and characteristics of variability-driven hiatus periods and their likelihood of future continuation. Given an expected forced warming trend of∼0.2 K per decade, our constrained ensemble of GCMs implies that the probability of a variability-driven 10-year hiatus is∼10%, but less than 1% for a 20-year hiatus. Although the absolute probability of a 20-year hiatus is small, the probability that an existing 15-year hiatus will continue another five years is much higher (up to 25%). Therefore, given the recognized contribution of internal climate variability to the reduced rate of global warming during the past 15 years, we should not be surprised if the current hiatus continues until the end of the decade. Following the termination of a variability-driven hiatus, we also show that there is an increased likelihood of accelerated global warming associated with release of heat from the sub-surface ocean and a reversal of the phase of decadal variability in the Pacific Ocean."
Climatic and biotic thresholds of coral-reef shutdown,https://www.nature.com/articles/nclimate2541,nature_articles/images_2015/Climatic and biotic thresholds of coral-reef shutdown.jpg,"Analysis of a 6,750-year coral core from Pacific Panamá identifies the environmental conditions associated with abrupt reef shutdown.","Lauren T. Toth, Richard B. Aronson, Hussein R. Sayani",No publication date,Letter,"Climate change is now the leading cause of coral-reef degradation and is altering the adaptive landscape of coral populations1,2. Increasing sea temperatures and declining carbonate saturation states are inhibiting short-term rates of coral calcification, carbonate precipitation and submarine cementation3,4,5. A critical challenge to coral-reef conservation is understanding the mechanisms by which environmental perturbations scale up to influence long-term rates of reef-framework construction and ecosystem function6,7. Here we reconstruct climatic and oceanographic variability using corals sampled from a 6,750-year core from Pacific Panamá. Simultaneous reconstructions of coral palaeophysiology and reef accretion allowed us to identify the climatic and biotic thresholds associated with a 2,500-year hiatus in vertical accretion beginning∼4,100 years ago8. Stronger upwelling, cooler sea temperatures and greater precipitation—indicators of La Niña-like conditions—were closely associated with abrupt reef shutdown. The physiological condition of the corals deteriorated at the onset of the hiatus, corroborating theoretical predictions that the tipping points of radical ecosystem transitions should be manifested sublethally in the biotic constituents9. Future climate change could cause similar threshold behaviours, leading to another shutdown in reef development in the tropical eastern Pacific."
The environmental impact of climate change adaptation on land use and water quality,https://www.nature.com/articles/nclimate2525,nature_articles/images_2015/The environmental impact of climate change adaptation on land use and water quality.jpg,Policies designed to encourage adaptation to climate change may conflict with regulation aimed at protecting environmental quality. This paper analyses the trade-offs between two fundamental ecosystem services that will be impacted by climate change: provisioning services derived from agriculture and regulating services in the form of freshwater quality.,"Carlo Fezzi, Amii R. Harwood, Ian J. Bateman",No publication date,Letter,"Encouraging adaptation is an essential aspect of the policy response to climate change1. Adaptation seeks to reduce the harmful consequences and harness any beneficial opportunities arising from the changing climate. However, given that human activities are the main cause of environmental transformations worldwide2, it follows that adaptation itself also has the potential to generate further pressures, creating new threats for both local and global ecosystems. From this perspective, policies designed to encourage adaptation may conflict with regulation aimed at preserving or enhancing environmental quality. This aspect of adaptation has received relatively little consideration in either policy design or academic debate. To highlight this issue, we analyse the trade-offs between two fundamental ecosystem services that will be impacted by climate change: provisioning services derived from agriculture and regulating services in the form of freshwater quality. Results indicate that climate adaptation in the farming sector will generate fundamental changes in river water quality. In some areas, policies that encourage adaptation are expected to be in conflict with existing regulations aimed at improving freshwater ecosystems. These findings illustrate the importance of anticipating the wider impacts of human adaptation to climate change when designing environmental policies."
Contemporary white-band disease in Caribbean corals driven by climate change,https://www.nature.com/articles/nclimate2530,nature_articles/images_2015/Contemporary white-band disease in Caribbean corals driven by climate change.jpg,Thermal stresses associated with climate change have contributed to the spread of white-band disease in important reef-building corals in the Caribbean.,"C. J. Randall, R. van Woesik",No publication date,Letter,"Over the past 40 years, two of the dominant reef-building corals in the Caribbean,Acropora palmataandAcropora cervicornis, have experienced unprecedented declines1,2. That loss has been largely attributed to a syndrome commonly referred to as white-band disease1,3. Climate change-driven increases in sea surface temperature (SST) have been linked to several coral diseases4,5, yet, despite decades of research, the attribution of white-band disease to climate change remains unknown. Here we hindcasted the potential relationship between recent ocean warming and outbreaks of white-band disease on acroporid corals. We quantified eight SST metrics, including rates of change in SST and contemporary thermal anomalies, and compared them with records of white-band disease onA. palmataandA. cervicornisfrom 473 sites across the Caribbean, surveyed from 1997 to 2004. The results of our models suggest that decades-long climate-driven changes in SST, increases in thermal minima, and the breach of thermal maxima have all played significant roles in the spread of white-band disease. We conclude that white-band disease has been strongly coupled with thermal stresses associated with climate change, which has contributed to the regional decline of these once-dominant reef-building corals."
Carbon emissions due to deforestation for the production of charcoal used in Brazil’s steel industry,https://www.nature.com/articles/nclimate2515,nature_articles/images_2015/Carbon emissions due to deforestation for the production of charcoal used in Brazil_s steel industry.jpg,Over-reliance on charcoal sourced from native forests rather than plantations doubled CO2 emissions from Brazil’s steel industry between 2000 and 2007.,"Laura J. Sonter, Damian J. Barrett, Britaldo S. Soares-Filho",No publication date,Letter,"Steel produced using coal generates 7% of global anthropogenic CO2emissions annually1. Opportunities exist to substitute this coal with carbon-neutral charcoal sourced from plantation forests to mitigate project-scale emissions2and obtain certified emission reduction credits under the Kyoto Protocol’s Clean Development Mechanism3. This mitigation strategy has been implemented in Brazil4,5and is one mechanism among many used globally to reduce anthropogenic CO2emissions6; however, its potential adverse impacts have been overlooked to date. Here, we report that total CO2emitted from Brazilian steel production doubled (91 to 182 MtCO2) and specific emissions increased (3.3 to 5.2 MtCO2per Mt steel) between 2000 and 2007, even though the proportion of coal used declined. Infrastructure upgrades and a national plantation shortage increased industry reliance on charcoal sourced from native forests, which emits up to nine times more CO2per tonne of steel than coal. Preventing use of native forest charcoal could have avoided 79% of the CO2emitted from steel production between 2000 and 2007; however, doing so by increasing plantation charcoal supply is limited by socio-economic costs and risks further indirect deforestation pressures and emissions. Effective climate change mitigation in Brazil’s steel industry must therefore minimize all direct and indirect carbon emissions generated from steel manufacture."
The changing nature of flooding across the central United States,https://www.nature.com/articles/nclimate2516,nature_articles/images_2015/The changing nature of flooding across the central United States.jpg,"Climate models predict an increase in intense rainfall events due to a warmer atmosphere retaining more moisture. This study looks at observations from the central USA and reports that there has been an increase in the frequency of flooding, but little evidence for larger flood peaks.","Iman Mallakpour, Gabriele Villarini",No publication date,Letter,"In the twentieth and twenty-first centuries, flooding has taken a devastating societal and economic toll on the central United States, contributing to dozens of fatalities and causing billions of dollars in damage1,2. As a warmer atmosphere can hold more moisture (the Clausius–Clapeyron relation), a pronounced increase in intense rainfall events is included in models of future climate3. Therefore, it is crucial to examine whether the magnitude and/or frequency of flood events is remaining constant or has been changing over recent decades. If either or both of these attributes have changed over time, it is imperative that we understand the underlying mechanisms that are responsible. Here, we show that while observational records (774 stream gauge stations) from the central United States present limited evidence of significant changes in the magnitude of floodpeaks, strong evidence points to an increasing frequency of flooding. These changes in flood hydrology result from changes in both seasonal rainfall and temperature across this region."
Attribution of Arctic temperature change to greenhouse-gas and aerosol influences,https://www.nature.com/articles/nclimate2524,nature_articles/images_2015/Attribution of Arctic temperature change to greenhouse-gas and aerosol influences.jpg,"This study investigates the relative contributions to Arctic warming from natural and anthropogenic forcers—greenhouse gases and aerosols. About 60% of greenhouse-gas warming is found to be offset by other anthropogenic forcings, which is greater than observed on a global scale.","Mohammad Reza Najafi, Francis W. Zwiers, Nathan P. Gillett",No publication date,Letter,"The Arctic has warmed significantly more than global mean surface air temperature over recent decades1, as expected from amplification mechanisms2,3. Previous studies have attributed the observed Arctic warming to the combined effect of greenhouse gases and other anthropogenic influences4. However, given the sensitivity of the Arctic to external forcing and the intense interest in the effects of aerosols on its climate5,6, it is important to examine and quantify the effects of individual groups of anthropogenic forcing agents. Here we quantify the separate contributions to observed Arctic land temperature change from greenhouse gases, other anthropogenic forcing agents (which are dominated by aerosols) and natural forcing agents. We show that although increases in greenhouse-gas concentrations have driven the observed warming over the past century, approximately 60% of the greenhouse-gas-induced warming has been offset by the combined response to other anthropogenic forcings, which is substantially greater than the fraction of global greenhouse-gas-induced warming that has been offset by these forcings7,8. The climate models considered on average simulate the amplitude of response to anthropogenic forcings well, increasing confidence in their projections of profound future Arctic climate change."
Biomass enables the transition to a carbon-negative power system across western North America,https://www.nature.com/articles/nclimate2488,nature_articles/images_2015/Biomass enables the transition to a carbon-negative power system across western North America.jpg,Deployment of bioenergy with carbon capture and sequestration would help western North America achieve a carbon-negative power system by 2050.,"Daniel L. Sanchez, James H. Nelson, Daniel M. Kammen",No publication date,Letter,"Sustainable biomass can play a transformative role in the transition to a decarbonized economy, with potential applications in electricity, heat, chemicals and transportation fuels1,2,3. Deploying bioenergy with carbon capture and sequestration (BECCS) results in a net reduction in atmospheric carbon. BECCS may be one of the few cost-effective carbon-negative opportunities available should anthropogenic climate change be worse than anticipated or emissions reductions in other sectors prove particularly difficult4,5. Previous work, primarily using integrated assessment models, has identified the critical role of BECCS in long-term (pre- or post-2100 time frames) climate change mitigation, but has not investigated the role of BECCS in power systems in detail, or in aggressive time frames6,7, even though commercial-scale facilities are starting to be deployed in the transportation sector8. Here, we explore the economic and deployment implications for BECCS in the electricity system of western North America under aggressive (pre-2050) time frames and carbon emissions limitations, with rich technology representation and physical constraints. We show that BECCS, combined with aggressive renewable deployment and fossil-fuel emission reductions, can enable a carbon-negative power system in western North America by 2050 with up to 145% emissions reduction from 1990 levels. In most scenarios, the offsets produced by BECCS are found to be more valuable to the power system than the electricity it provides. Advanced biomass power generation employs similar system design to advanced coal technology, enabling a transition strategy to low-carbon energy."
